id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s,year,lyrics 
0gXTCSzaCOzNoRb9FeE62N,The King of Wishful Thinking,Go West,['Go West'],0.669,0.869,0,-7.378,1,0.0525,0.0331,0.0,0.0991,0.919,107.887,4,242,1990,None
11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,Vanilla Ice,['Vanilla Ice'],0.98,0.535,2,-16.035,1,0.058,0.027,1.68e-06,0.104,0.675,115.744,4,271,1990,"[Intro]Yo VIP, let's kick it[Chorus]Ice, ice, babyIce, ice, baby[Verse 1]Alright stop, collaborate and listenIce is back with the brand new inventionSomething grabs a hold of me tightlyFlow like a harpoon daily and nightly""Will it ever stop?"" Yo, I don't knowTurn off the lights, huh, and I'll glowTo the extreme, I rock a mic like a vandalLight up a stage and wax a chump like a candleDance, rush the speaker that boomsI'm killing your brain like a poisonous mushroomDeadly when I play a dope melodyAnything less than the best is a felonyLove it or leave it, you better gangwayYou better hit the bullseye, the kid don't playAnd if there was a problem, yo, I'll solve itCheck out the hook while my DJ revolves it[Chorus]Ice, ice, babyVanilla Ice, ice, babyVanilla Ice, ice, babyVanilla Ice, ice, baby[Verse 2]Now that the party is jumpin'With the bass kicked in and the Vegas are pumpin'Quick to the point, to the point, no fakin'Cookin' MCs like a pound of baconBurnin' 'em if you're not quick and nimbleI go crazy when I hear a cymbalAnd a hi-hat with a souped up tempoI'm on a roll, it's time to go soloRollin' in my 5.0With the ragtop down so my hair can blowThe girlies on standby, wavin' just to say hi“Did you stop?” No, I just drove byKept on, pursuin' to the next stopI busted a left and I'm headin' to the next stopThe block was dead, yo, so I continued toA1A Beachfront AvenueGirls were hot wearing less than bikinisRockman lovers driving LamborghinisJealous, 'cause I'm out getting mineShay with a gauge and Vanilla with a 9Ready for the chumps on the wallThe chumps acting ill because they're full of eight ballGunshots raged out like a bellI grabbed my 9, all I heard were shellsFalling on the concrete real fastJumped in my car, slammed on the gasBumper to bumper, the avenue's packedI'm trying to get away before the jackers jackPolice on the scene, you know what I mean?They passed me up, confronted all the dope fiendsIf there was a problem, yo, I'll solve itCheck out the hook while my DJ revolves it"
2o4u19nlQWOGg5mLanT7Pg,Forever,KISS,['KISS'],0.435,0.666,6,-10.596,1,0.031,0.254,1.4e-05,0.0541,0.566,176.431,4,233,1990,"[Verse 1]I got to tell you what I'm feeling inside, I could lie to myself, but it's trueThere's no denying when I look in your eyes, girl I'm out of my head over youI lived so long believin' all love is blindBut everything about you is tellin' me this time[Chorus]It's forever, this time I know and there's no doubt in my mindForever, until my life is thru, girl I'll be loving you forever[Verse 2]I hear the echo of a promise I madeWhen you're strong you can stand on your ownBut those words grow distant as I look at your faceNo, I don't want to go it aloneI never thought I'd lay my heart on the lineBut everything about you is telling me this time[Chorus]It's forever, this time I know and there's no doubt in my mindForever, until my life is thru, girl I'll be loving you foreverYeah![Verse 3]I see my future when I look in your eyesIt took your love to make my heart come aliveBecause I lived my life believing all love is blindBut everything about you is telling me this time[Chorus]It's forever, this time I know and there's no doubt in my mindForever, until my life is thru, girl I'll be loving you foreverIt's forever, this time I know and there's no doubt in my mindForever, until my life is thru, girl I'll be loving you forever"
5jVJAojK3LFKETjI2gYb8O,I Promised Myself,Nick Kamen,['Nick Kamen'],0.581,0.801,9,-12.282,1,0.0306,0.00424,0.00171,0.0326,0.692,128.179,4,241,1990,[Verse 1]I promised myselfI promised I'd wait for youThe midnight hourI know you'll shine on throughI promised myselfI promised the world to youI gave you flowersYou made my dreams come true[Chorus]How many of us out thereFeel the need to run and look for shelter?[Verse 2]I promised myselfThat I'd say a prayer for youA brand new tomorrowWhere all you wish comes trueI promised myselfThat I'd make it up to youMy sister and brotherKnow I'm in love with you[Chorus]How many of us out thereFeel the pain of losing what was once there?God I know what people say about herNo mistake who can live without love[Bridge]Promised myselfAnd I will wait for you[Chorus]How many of us out thereFeel the pain of losing what was once there?God I know what people say about herNo mistake who can live without love
6c9nkeetGbsoXa7d5E1wHa,Crying in the Rain,a-ha,['a-ha'],0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,4,260,1990,"[Verse 1]I'll never let you seeThe way my broken heart is hurting meI've got my prideAnd I know how to hideAll my sorrow and painI'll do my crying in the rain[Verse 2]If I wait for stormy skiesYou won't know the rain from the tears in my eyesYou'll never knowThat I still love you soOnly heartaches remainI'll do my crying in the rain[Bridge]Raindrops falling from heavenCould never take away my miserySince we're not togetherI'll pray for stormy weatherTo hide these tears I hope you'll never see[Chorus]Some day when my crying's doneI'm going to wear a smile and walk in the sunI may be a foolBut 'till then, darling, you'llNever see me complainI'll do my crying in the rain[Instrumental Interlude][Bridge]Since we're not togetherI'll pray for stormy weatherTo hide these tears I hope you'll never see[Chorus]Some day when my crying's doneI'm going to wear a smile and walk in the sunI may be a foolBut 'till then, darling, you'llNever see me complainI'll do my crying in the rainI'll do my crying in the rainI'll do my crying in the rain"
66IC0uXoVyYT5q3R27bbZy,Sit Down,James,['James'],0.561,0.706,9,-9.446,1,0.029,0.00263,0.00125,0.122,0.569,126.077,4,245,1990,"[Verse 1]I'll sing myself to sleepA song from the darkest hourSecrets I can't keep inside of the daySwing from high to leanExtremes of sweet and sourHope that God existsI hope, I prayDrawn by the undertowMy life is out of controlI believe this wave will bear my weightSo let it flow[Chorus]Oh, sit down, oh, sit down, oh, sit downSit down next to meSit down, down, down, down, downIn sympathy[Verse 2]I'm relieved to hearThat you've been to some far out placesIt's hard to carry onWhen you feel all aloneNow I've swung back down againIt's worse than it was beforeIf I hadn't seen such richesI could live with being poor[Chorus]Oh, sit down, oh, sit down, oh, sit downSit down next to meSit down, down, down, down, downIn sympathy[Bridge]Those who feel the breath of sadnessSit down next to meThose who find they're touched by madnessSit down next to meThose who find themselves ridiculousSit down next to meIn love and fear and hate and tearsIn love and fear and hate and tearsIn love and fear and hate and tearsIn love and fear and hate...DownDown"
1Z6lKdYhwp8WYoBqGCKxlM,Unskinny Bop,Poison,['Poison'],0.574,0.93,1,-2.949,1,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,4,228,1990,"[Verse 1]A-what's got you so jumpy?Why can't you sit still, yeah?Like gasoline, you wanna pump meAnd leave me when you get your fill, yeahEvery time I touch you, honey, you get hotI wanna make love, you never stopCome up for air, you pull me to the floorWhat's been going on in that head of yours?[Chorus]Unskinny bopJust blows me away, yeahUnskinny bop, bopAll night and day, yeahUnskinny bop, bop, bop, bopShe just loves to play, yeahUnskinny bop, nothin' more to say[Verse 2]You look at me so funnyLove bite got you acting oh so strangeYou got too many bees in your honeyAm I just another word in your page, yeah, yeah?Every time I touch you, honey, you get hotI wanna make love, you never stopCome up for air, you pull me to the floorWhat's been going on in that head of yours?[Chorus]Unskinny bopJust blows me away, yeahUnskinny bop, bopAll night and day, yeahUnskinny bop, bop, bop, bopShe just loves to play, yeahUnskinny bop, nothin' more to say"
6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,['New Kids On The Block'],0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,4,267,1990,"[Intro]Step by step, ooh babyGonna get to you, girlStep by step, rah[Chorus]Step by step, ooh babyGonna get to you, girlStep by step, ooh babyReally want you in my world[Verse 1](Step) Hey girl, in your eyesI see a picture of me all the time(Step) Hey girl, when you smileYou got to know that you drive me wild[Pre-Chorus](Step by step) Ooh babyYou're always on my mind(Step by step) Ooh girlReally think it's just a matter of time[Chorus]Step by step, ooh babyGonna get to you girlStep by step, ooh babyReally want you in my world[Verse 2](Step) Hey girl, can't you see?I've got to have you all just for me(Step) And girl, yes, it's trueNo one else will ever do[Pre-Chorus](Step by step) Ooh babyYou're always on my mind(Step by step) Ooh girlReally think it's just a matter of time"
7j5TIXPi0cCbSSqItmbyZy,Vogue,Madonna,['Madonna'],0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,4,317,1990,"[Produced by Shep Pettibone and Madonna][Intro]Strike a poseStrike a poseVogue (Vogue, vogue)Vogue (Vogue, vogue)[Verse 1]Look around, everywhere you turn is heartacheIt's everywhere that you go (Look around)You try everything you can to escapeThe pain of life that you know (Life that you know)When all else fails and you long to beSomething better than you are todayI know a place where you can get awayIt's called a dance floorAnd here's what it's for, so[Chorus]Come on, vogue (Vogue)Let your body move to the music (Move to the music)Hey, hey, heyCome on, vogue (Vogue)Let your body go with the flow (Go with the flow)You know you can do it[Verse 2]All you need is your own imaginationSo use it that's what it's for (That's what it's for)Go inside, for your finest inspirationYour dreams will open the door (Open up the door)It makes no difference if you're black or whiteIf you're a boy or a girlIf the music's pumping it will give you new lifeYou're a superstarYes, that's what you are, you know it[Chorus]Come on vogue (Vogue, vogue)Let your body groove to the music (Groove to the music)Hey, hey, heyCome on, vogue (Vogue, vogue)Let your body go with the flow (Go with the flow)You know you can do it"
0nQLxiNGbbUoSGrxksETLm,The Power,SNAP!,['SNAP!'],0.74,0.88,0,-7.693,1,0.0624,0.0434,0.00803,0.341,0.707,108.899,4,229,1990,None
4lnjHTyYWBrFGeRXDZaHCL,Promise Me,Beverley Craven,['Beverley Craven'],0.46,0.232,8,-14.729,1,0.0307,0.753,0.0,0.0934,0.293,124.176,4,217,1990,"[Verse]You light up another cigaretteAnd I pour the wineIt's four o'clock in the morningAnd it's starting to get lightNow I'm right where I want to beLosing track of timeBut I wish that it was still last nightYou look like you're in another worldBut I can read your mindHow can you be so far away lying by my side?[Pre-Chorus]When I go away I'll miss youAnd I will be thinking of youEvery night and day just[Chorus]Promise me you'll wait for me'Cause I'll be saving all my love for youAnd I will be home soonPromise me you'll wait for meI need to know you feel the same way, tooAnd I'll be home, I'll be home soon[Pre-Chorus]When I go away I'll miss youAnd I will be thinking of youEvery night and day just[Chorus]Promise me you'll wait for me'Cause I'll be saving all my love for youAnd I will be home soonPromise me you'll wait for meI need to know you feel the same way, tooAnd I'll be home, I'll be home soonPromise me you'll wait for me'Cause I'll be saving all my love for youAnd I will be home soonPromise me you'll wait for meI need to know you feel the same way, tooAnd I'll be home, I'll be home soon"
6kVyOOkIYOmOtPQrTLAawt,Show Me Heaven - Acoustic Demo Version,Maria McKee,['Maria McKee'],0.573,0.455,10,-6.474,0,0.0281,0.787,0.000721,0.566,0.379,80.223,4,223,1990,None
0C6EIiQu8CS4eYtOCMEiAd,Policy of Truth - 2006 Remaster,Depeche Mode,['Depeche Mode'],0.678,0.657,8,-7.3,1,0.028,0.00933,0.225,0.118,0.358,114.209,4,294,1990,None
3HLgjHYaEhKFvV4SSvI9Te,Love Will Lead You Back,Taylor Dayne,['Taylor Dayne'],0.547,0.513,1,-7.006,1,0.0267,0.201,0.0,0.0866,0.2,73.214,4,278,1990,"[Verse 1]Saying goodbye is never an easy thingBut you never said, that you'd stay foreverSo if you must go, well, darling, I'll set you freeBut I know in time that we'll be together[Pre-Chorus 1]I won't try to stop you now from leavingCause in my heart I know[Chorus]Love will lead you backSomeday I just know thatLove will lead you back to my armsWhere you belongI'm sureSure as stars are shiningOne day you will find me againIt won't be longOne of these daysOur love will lead you back[Verse 2]One of these nights, well, I'll hear your voice againYou're gonna say how much you miss meYou walked out this door, but someday you'll walk back inDarling I know, I know this will be[Pre-Chorus]Sometimes it takes, some time out on your own nowTo find your way back home[Chorus][Bridge]But I won't try to stop you now from leavingCause in my heart I know, oh yeah[Chorus]"
6sFpmdsk4UDMcDWdy4T1Kc,Candy,Iggy Pop,['Iggy Pop'],0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,4,253,1990,"[Spoken: Iggy Pop]It's a rainy afternoon in 1990The big cityGeez, it's been twenty yearsCandy, you were so fine[Verse 1: Iggy Pop]Beautiful, beautiful girl from the NorthYou burned my heart with a flickering torchI had a dream that no one else could seeYou gave me love for free[Chorus: Iggy Pop]Candy, Candy, Candy, I can't let you goAll my life, you're haunting me, I loved you soCandy, Candy, Candy, I can't let you go[Post-Chorus: Iggy Pop]Life is crazyCandy, baby[Spoken: Kate Pierson]Yeah, well it hurt me real bad when you leftHey, I'm glad you got out, but, but I miss you[Verse 2: Kate Pierson]I've had a hole in my heart for so longI've learned to fake it and just smile alongDown on the street, those men are all the sameI need a love, not games, not games[Chorus: Iggy Pop & Kate Pierson]Candy, Candy, Candy, I can't let you goAll my life, you're haunting me, I loved you soCandy, Candy, Candy, I can't let you go[Bridge: Iggy Pop & Kate Pierson, Kate Pierson]Life is crazyI know, babyCandy, babyWhoa-oh, oh-oh, oh-oh, oh-oh"
