danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,nltk,Happy,Angry,Surprise,Sad,Fear,primary_genre 
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,0.9049,0.11,0.06,0.22,0.22,0.39,pop
0.56,0.825,-3.862,0.0379,0.323,0.0,0.161,0.268,94.931,-0.8516,0.09,0.18,0.36,0.36,0.0,rock
0.558,0.719,-5.113,0.0267,0.0367,0.0,0.115,0.371,112.027,0.5574,0.22,0.0,0.22,0.28,0.28,rock
0.616,0.597,-5.328,0.0415,0.691,0.0,0.104,0.362,165.508,0.988,0.17,0.11,0.5,0.06,0.17,pop
0.729,0.731,-4.823,0.0682,0.235,1.35e-06,0.391,0.838,138.204,0.9967,0.45,0.05,0.1,0.3,0.1,rock
0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,0.233,0.16,0.11,0.26,0.16,0.32,pop
0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,0.9961,0.28,0.12,0.12,0.12,0.36,rock
0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,-0.9724,0.04,0.11,0.11,0.36,0.38,rap
0.487,0.9,-4.417,0.0482,6.79e-05,0.0,0.358,0.484,149.937,0.8595,0.26,0.04,0.26,0.15,0.3,pop
0.745,0.219,-11.216,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,-0.631,0.14,0.07,0.29,0.29,0.21,pop
0.956,0.745,-4.753,0.12,0.206,0.0,0.0615,0.912,107.075,0.9831,0.03,0.11,0.26,0.43,0.17,rap
0.577,0.749,-7.215,0.0279,0.599,0.0115,0.183,0.255,130.97,-0.7096,0.19,0.06,0.19,0.38,0.19,pop
0.839,0.706,-6.104,0.199,0.208,0.0,0.242,0.839,96.673,0.8984,0.16,0.03,0.13,0.34,0.34,rap
0.908,0.758,-4.753,0.174,0.0687,0.0,0.0783,0.87,148.015,-0.9973,0.1,0.05,0.18,0.44,0.23,rap
0.835,0.707,-5.074,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,0.998,0.45,0.06,0.03,0.13,0.32,rap
0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,0.198,122.444,0.6579,0.0,0.18,0.38,0.18,0.26,rock
0.424,0.588,-5.455,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,0.9621,0.0,0.07,0.21,0.25,0.46,pop
0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,0.3727,0.23,0.17,0.17,0.27,0.17,rock
0.32,0.88,-6.035,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,0.9828,0.22,0.0,0.07,0.63,0.07,rock
0.648,0.759,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,-0.3752,0.1,0.08,0.08,0.18,0.57,rap
0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,0.8845,0.0,0.17,0.07,0.34,0.41,rap
0.802,0.903,-3.267,0.046,0.0011,0.0,0.173,0.96,128.93,0.9911,0.05,0.0,0.4,0.25,0.3,pop
0.64,0.889,-3.073,0.322,0.107,0.0,0.339,0.436,99.931,-0.9948,0.0,0.26,0.32,0.18,0.24,pop
0.571,0.438,-7.007,0.0279,0.534,1.56e-05,0.187,0.444,145.948,0.9891,0.16,0.0,0.11,0.32,0.42,pop
0.654,0.515,-12.185,0.0261,0.429,5.62e-06,0.174,0.677,106.191,0.7269,0.16,0.12,0.04,0.2,0.48,rock
0.675,0.607,-3.538,0.162,0.0302,8.97e-06,0.339,0.56,177.928,0.9905,0.14,0.14,0.24,0.1,0.38,rap
0.754,0.767,-5.586,0.145,0.0216,0.0,0.172,0.828,83.014,-0.9903,0.16,0.06,0.32,0.29,0.16,rap
0.689,0.774,-4.528,0.0278,8.72e-05,0.0,0.0941,0.25,102.054,-0.9925,0.03,0.31,0.03,0.44,0.19,pop
0.597,0.97,-5.972,0.0502,0.000385,0.205,0.133,0.717,114.999,0.9915,0.09,0.06,0.19,0.38,0.28,rock
0.331,0.558,-5.506,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,-0.9646,0.05,0.18,0.0,0.73,0.05,rock
0.707,0.765,-4.636,0.0341,0.0163,0.0,0.0627,0.923,97.005,0.6282,0.12,0.06,0.59,0.12,0.12,pop
0.432,0.936,-4.537,0.0562,0.00691,0.0,0.14,0.499,157.469,-0.9186,0.04,0.43,0.17,0.17,0.17,rock
0.571,0.953,-5.601,0.0548,0.0011,0.000606,0.226,0.601,137.965,0.9844,0.18,0.27,0.27,0.27,0.0,pop
0.921,0.668,-8.73,0.235,0.0949,0.0,0.592,0.892,131.059,-0.839,0.11,0.17,0.33,0.06,0.33,rap
0.668,0.739,-4.919,0.0308,0.0383,0.0,0.13,0.571,131.918,0.9712,0.13,0.13,0.17,0.17,0.39,pop
0.772,0.665,-3.947,0.0349,0.0136,0.012,0.0905,0.838,115.138,0.9961,0.12,0.0,0.18,0.53,0.18,rock
0.853,0.811,-4.927,0.0646,0.0439,0.000307,0.0703,0.9,114.964,0.9367,0.3,0.0,0.05,0.3,0.35,pop
0.624,0.85,-4.754,0.0756,0.00234,0.0,0.0621,0.615,98.525,-0.9966,0.19,0.1,0.0,0.55,0.16,pop
0.717,0.733,-4.985,0.0427,0.0398,0.0,0.136,0.713,119.996,0.6271,0.2,0.0,0.2,0.3,0.3,rock
0.682,0.894,-1.73,0.0727,0.0381,0.0,0.416,0.845,95.992,0.7508,0.13,0.0,0.35,0.13,0.39,pop
0.581,0.651,-5.617,0.0392,0.143,1.05e-05,0.107,0.146,151.959,0.6303,0.04,0.28,0.2,0.28,0.2,pop
0.574,0.691,-5.103,0.035,0.0826,1.65e-05,0.149,0.195,91.969,0.8394,0.29,0.07,0.14,0.39,0.11,pop
0.499,0.72,-9.101,0.0286,0.00466,0.00303,0.122,0.652,96.103,0.9841,0.0,0.24,0.12,0.4,0.24,rock
0.683,0.722,-4.039,0.0358,0.0243,4.2e-05,0.35,0.854,95.012,0.9976,0.37,0.06,0.1,0.25,0.22,rap
0.328,0.726,-3.935,0.0312,0.0286,0.000643,0.167,0.21,134.639,0.1531,0.2,0.1,0.2,0.2,0.3,rock
0.74,0.845,-3.802,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,0.951,0.18,0.12,0.36,0.24,0.09,pop
0.723,0.84,-3.523,0.0608,0.0619,0.0,0.0945,0.827,94.332,0.9817,0.06,0.06,0.11,0.4,0.37,rap
0.859,0.625,-4.234,0.13,0.0296,0.0,0.0537,0.71,102.072,0.9306,0.09,0.13,0.09,0.26,0.43,pop
0.778,0.761,-5.529,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,-0.7783,0.0,0.14,0.14,0.57,0.14,rap
0.534,0.543,-6.857,0.0245,0.579,0.0,0.112,0.418,78.996,0.8573,0.07,0.07,0.53,0.0,0.33,pop
0.449,0.776,-5.594,0.0322,0.00171,0.0,0.0698,0.198,148.11,-0.9834,0.03,0.19,0.24,0.35,0.19,rock
0.637,0.95,-4.4,0.109,0.00104,7.35e-06,0.288,0.511,142.018,0.9942,0.25,0.08,0.06,0.27,0.35,rock
0.705,0.872,-3.557,0.126,0.0618,0.0,0.227,0.75,93.628,0.4927,0.02,0.05,0.73,0.12,0.07,rock
0.955,0.839,-3.399,0.127,0.0934,0.000175,0.099,0.825,108.955,0.6705,0.0,0.0,0.31,0.31,0.38,rap
0.405,0.632,-5.132,0.0273,0.0316,0.00251,0.112,0.141,145.936,0.9422,0.09,0.0,0.14,0.09,0.68,rock
0.777,0.751,-5.692,0.133,0.245,0.0,0.1,0.191,177.894,-0.9944,0.26,0.1,0.32,0.13,0.19,rap
0.791,0.863,-6.118,0.151,0.317,1.13e-06,0.27,0.742,97.035,-0.276,0.05,0.11,0.26,0.42,0.16,pop
0.513,0.82,-5.428,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,0.9044,0.1,0.05,0.4,0.2,0.25,rock
0.796,0.617,-6.198,0.0619,0.00824,0.0,0.0495,0.72,103.858,0.9732,0.05,0.11,0.11,0.42,0.32,pop
0.338,0.685,-5.178,0.0322,0.00052,0.000512,0.109,0.221,102.192,-0.9144,0.15,0.08,0.23,0.31,0.23,rock
0.414,0.572,-3.918,0.0311,0.163,0.0,0.115,0.16,145.184,0.9918,0.21,0.0,0.32,0.11,0.37,pop
0.705,0.717,-4.944,0.125,0.00369,0.461,0.0701,0.554,97.036,0.9692,0.04,0.17,0.13,0.22,0.43,pop
0.697,0.793,-4.699,0.323,0.0844,0.0,0.0619,0.56,89.767,0.8912,0.04,0.04,0.3,0.54,0.07,rap
0.792,0.797,-5.166,0.0901,0.062,0.00325,0.0896,0.491,123.993,-0.996,0.38,0.0,0.38,0.0,0.24,pop
0.718,0.69,-4.382,0.265,0.106,0.0,0.271,0.774,93.401,0.9737,0.15,0.12,0.08,0.5,0.15,rap
0.814,0.852,-6.176,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,0.9493,0.32,0.08,0.14,0.16,0.3,rap
0.542,0.589,-6.813,0.0284,0.246,0.0,0.188,0.336,133.838,0.9331,0.16,0.12,0.2,0.36,0.16,pop
0.777,0.852,-5.329,0.0295,0.0299,0.000498,0.145,0.877,125.994,-0.9965,0.26,0.31,0.05,0.13,0.26,pop
0.687,0.537,-7.639,0.0305,0.561,0.0,0.107,0.264,120.023,0.9944,0.11,0.13,0.09,0.36,0.31,pop
0.667,0.808,-3.878,0.238,0.239,0.0,0.298,0.712,95.075,0.984,0.21,0.05,0.19,0.26,0.3,rap
0.783,0.67,-5.049,0.372,0.0321,2.34e-06,0.362,0.956,90.359,0.9796,0.14,0.14,0.14,0.32,0.25,rap
0.969,0.701,-7.503,0.156,0.14,0.00161,0.201,0.905,121.392,0.9688,0.09,0.15,0.12,0.36,0.27,rap
0.605,0.561,-8.452,0.0307,0.33,0.0,0.095,0.405,133.932,0.9986,0.11,0.16,0.16,0.35,0.22,pop
0.783,0.726,-8.718,0.106,0.0903,2.53e-06,0.363,0.784,148.062,-0.684,0.05,0.23,0.36,0.23,0.14,pop
0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,-0.9841,0.03,0.12,0.52,0.21,0.12,pop
0.801,0.66,-8.267,0.286,0.175,9.5e-06,0.0748,0.295,93.036,0.9943,0.28,0.03,0.22,0.22,0.25,pop
0.902,0.72,-2.776,0.347,0.26,0.0,0.0749,0.805,90.059,0.7653,0.38,0.17,0.1,0.17,0.17,rap
0.735,0.824,-4.143,0.036,0.615,0.0,0.158,0.726,100.202,0.9451,0.1,0.13,0.27,0.3,0.2,rap
0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,0.3976,0.15,0.05,0.2,0.31,0.29,rap
0.678,0.866,-4.341,0.048,0.00295,0.0,0.16,0.842,88.041,0.9439,0.02,0.05,0.05,0.31,0.57,rock
0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,0.9954,0.4,0.02,0.19,0.14,0.24,rap
0.844,0.754,-5.46,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,0.5891,0.1,0.1,0.13,0.4,0.27,rap
0.805,0.717,-3.956,0.266,0.0669,0.0,0.248,0.582,112.989,0.909,0.07,0.53,0.1,0.15,0.15,rap
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,-0.8907,0.0,0.18,0.09,0.45,0.27,rock
0.577,0.749,-7.215,0.0279,0.599,0.0115,0.183,0.255,130.97,-0.7096,0.19,0.06,0.19,0.38,0.19,pop
0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,-0.9618,0.06,0.0,0.41,0.06,0.47,rock
0.423,0.714,-8.295,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,-0.9504,0.0,0.0,0.11,0.41,0.48,rock
0.892,0.714,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,0.9448,0.09,0.13,0.17,0.35,0.26,pop
0.489,0.649,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,0.8306,0.17,0.28,0.28,0.17,0.11,rock
0.662,0.748,-3.041,0.268,0.688,8.43e-06,0.0841,0.535,82.331,0.9921,0.06,0.16,0.38,0.06,0.34,rap
0.668,0.824,-4.164,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,-0.996,0.12,0.12,0.21,0.33,0.21,rap
0.647,0.729,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,0.8648,0.17,0.11,0.44,0.17,0.11,pop
0.761,0.899,-3.09,0.183,0.0135,0.0,0.0719,0.673,95.027,-0.9765,0.11,0.07,0.19,0.11,0.52,rap
0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,-0.8852,0.32,0.08,0.0,0.6,0.0,rock
0.576,0.807,-3.908,0.317,0.353,0.000363,0.0512,0.908,90.012,0.9961,0.35,0.09,0.09,0.18,0.29,rap
0.492,0.896,-5.819,0.117,0.000172,2.78e-06,0.189,0.534,184.981,0.2716,0.05,0.21,0.11,0.11,0.53,rock
0.624,0.654,-6.582,0.183,0.577,0.0,0.104,0.564,73.898,-0.9712,0.08,0.0,0.27,0.38,0.27,pop
0.457,0.406,-7.462,0.0291,0.08,0.0,0.117,0.208,151.95,-0.3291,0.0,0.1,0.2,0.3,0.4,pop
0.759,0.678,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,-0.8651,0.12,0.08,0.17,0.29,0.33,rap
0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,0.9607,0.18,0.12,0.18,0.29,0.24,pop
0.455,0.858,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118,0.6908,0.04,0.21,0.25,0.25,0.25,rock
0.456,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,0.8345,0.21,0.18,0.09,0.3,0.21,pop
0.442,0.846,-5.214,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,0.9845,0.16,0.0,0.16,0.61,0.06,rock
0.648,0.759,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,-0.3752,0.1,0.08,0.08,0.18,0.57,rap
0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,0.8845,0.0,0.17,0.07,0.34,0.41,rap
0.62,0.93,-3.685,0.0374,0.00043,0.0,0.0686,0.609,106.22,-0.8481,0.08,0.12,0.08,0.31,0.42,rock
0.53,0.768,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095,0.1764,0.39,0.11,0.06,0.28,0.17,rock
0.7,0.758,-3.012,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,-0.9931,0.29,0.29,0.14,0.0,0.29,rap
0.866,0.749,-3.977,0.253,0.15,0.0,0.0614,0.891,92.074,0.5602,0.05,0.16,0.47,0.26,0.05,rap
0.871,0.597,-4.932,0.0464,0.126,0.000113,0.0638,0.635,125.999,0.9973,0.27,0.07,0.34,0.12,0.2,rap
0.435,0.92,-1.357,0.201,0.235,0.000353,0.552,0.45,188.899,0.9486,0.0,0.09,0.17,0.57,0.17,pop
0.583,0.66,-5.078,0.0377,0.181,0.0,0.0979,0.861,151.956,-0.613,0.16,0.16,0.24,0.26,0.18,rock
0.893,0.74,-4.936,0.132,0.299,0.0,0.0881,0.963,101.025,0.9898,0.36,0.03,0.39,0.18,0.03,rap
0.546,0.538,-7.886,0.0523,0.233,0.0,0.118,0.58,182.12,0.9951,0.18,0.09,0.18,0.32,0.24,rap
0.256,0.788,-5.263,0.0403,0.0298,0.0,0.707,0.429,80.718,-0.2542,0.12,0.19,0.06,0.25,0.38,rock
0.764,0.648,-6.639,0.206,0.0563,0.0,0.414,0.391,90.1,0.9843,0.18,0.18,0.29,0.18,0.18,rap
0.811,0.657,-6.197,0.362,0.0391,0.712,0.0798,0.777,199.958,0.9727,0.23,0.32,0.05,0.32,0.09,rap
0.758,0.957,-2.281,0.0357,0.039,0.0,0.133,0.966,111.121,0.8937,0.08,0.06,0.22,0.19,0.44,rap
0.496,0.819,-5.656,0.0444,0.0479,0.000215,0.177,0.317,100.215,0.9952,0.41,0.0,0.26,0.26,0.07,rock
0.397,0.903,-4.577,0.0457,0.00575,1.6e-06,0.362,0.556,151.551,-0.9758,0.0,0.11,0.17,0.39,0.33,rock
0.59,0.929,-3.236,0.0478,0.0714,0.000153,0.0598,0.674,119.818,0.9812,0.23,0.0,0.31,0.38,0.08,rock
0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,0.9506,0.11,0.05,0.32,0.24,0.27,rap
0.778,0.879,-4.951,0.0371,0.399,0.792,0.15,0.942,98.077,0.6808,0.0,0.0,0.0,0.0,0.0,pop
0.784,0.459,-9.74,0.317,0.0847,0.0,0.079,0.618,164.062,0.6409,0.0,0.15,0.1,0.15,0.6,rap
0.646,0.6,-6.569,0.458,0.231,0.0,0.0794,0.811,192.082,-0.7506,0.06,0.06,0.31,0.31,0.26,rap
0.801,0.645,-6.93,0.0356,0.046,0.0,0.0357,0.824,110.011,0.6486,0.05,0.0,0.27,0.5,0.18,pop
0.859,0.658,-4.481,0.192,0.0326,0.00181,0.0651,0.538,98.989,0.2071,0.11,0.11,0.36,0.11,0.32,pop
0.755,0.895,-2.619,0.0883,0.0507,0.0737,0.222,0.844,118.871,0.9758,0.0,0.0,0.55,0.45,0.0,pop
0.606,0.75,-4.535,0.0306,0.00264,0.000788,0.321,0.771,126.316,0.8491,0.05,0.1,0.1,0.15,0.6,rock
0.553,0.775,-10.284,0.043,0.212,0.0,0.0728,0.51,139.993,0.9043,0.31,0.15,0.08,0.38,0.08,pop
0.734,0.668,-3.935,0.0349,0.0526,0.0,0.0925,0.651,99.971,-0.9879,0.12,0.0,0.12,0.54,0.23,pop
0.804,0.836,-6.635,0.089,0.32,0.0,0.213,0.85,120.046,0.6929,0.07,0.03,0.27,0.3,0.33,pop
0.81,0.791,-5.909,0.181,0.0893,0.0,0.0838,0.948,153.067,0.9231,0.17,0.06,0.25,0.33,0.19,rap
0.564,0.6,-6.814,0.0305,0.183,2.19e-06,0.38,0.442,78.955,-0.9814,0.03,0.13,0.07,0.7,0.07,rap
0.751,0.84,-4.855,0.349,0.367,0.0,0.0916,0.801,99.057,0.9479,0.05,0.05,0.2,0.3,0.4,rap
0.837,0.885,-3.914,0.182,0.103,0.0,0.0666,0.694,95.313,0.3452,0.06,0.14,0.2,0.33,0.27,pop
0.447,0.636,-5.08,0.0278,0.254,9.25e-05,0.11,0.376,105.678,0.5791,0.25,0.12,0.19,0.25,0.19,pop
0.454,0.839,-5.368,0.0441,0.0746,0.0,0.279,0.529,166.166,0.9574,0.04,0.07,0.07,0.14,0.68,pop
0.375,0.57,-5.364,0.0283,0.0385,4.37e-06,0.354,0.255,167.734,-0.8274,0.16,0.09,0.19,0.47,0.09,rock
0.849,0.499,-7.872,0.271,0.117,4.97e-05,0.268,0.504,92.982,-0.7695,0.05,0.12,0.36,0.19,0.29,rap
0.714,0.862,-5.531,0.286,0.0305,0.0,0.0884,0.887,92.849,-0.0897,0.0,0.03,0.18,0.61,0.18,rap
0.655,0.623,-6.302,0.116,0.0861,0.000346,0.0652,0.615,175.973,0.9451,0.17,0.05,0.05,0.57,0.17,pop
0.707,0.538,-5.264,0.505,0.362,0.0,0.317,0.439,121.732,-0.9919,0.2,0.1,0.17,0.23,0.3,rap
0.66,0.698,-4.722,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,-0.9901,0.0,0.0,0.0,0.42,0.58,rock
0.641,0.445,-8.674,0.0368,0.145,0.0,0.108,0.383,81.931,0.9614,0.16,0.0,0.11,0.47,0.26,pop
0.581,0.747,-6.682,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,-0.9533,0.22,0.04,0.13,0.43,0.17,pop
0.707,0.655,-5.704,0.103,0.264,0.0,0.126,0.415,83.087,0.9978,0.24,0.05,0.1,0.28,0.33,rap
0.806,0.867,-3.538,0.157,0.02,0.0,0.131,0.904,81.033,-0.9108,0.12,0.03,0.03,0.21,0.61,rap
0.772,0.724,-5.799,0.307,0.0149,0.0,0.355,0.518,84.038,-0.9192,0.14,0.14,0.17,0.26,0.29,rap
0.834,0.685,-5.862,0.225,0.0998,0.0,0.0514,0.877,95.507,0.9375,0.09,0.0,0.55,0.09,0.27,rap
0.687,0.537,-7.639,0.0305,0.561,0.0,0.107,0.264,120.023,0.9944,0.11,0.13,0.09,0.36,0.31,pop
0.599,0.714,-6.824,0.0328,0.324,0.0,0.129,0.859,158.021,0.8916,0.09,0.0,0.18,0.7,0.03,rap
0.495,0.894,-4.89,0.102,0.136,0.0,0.106,0.777,168.062,0.9205,0.0,0.0,0.43,0.24,0.33,rock
0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,0.9523,0.36,0.0,0.36,0.14,0.14,rap
0.779,0.64,-8.415,0.159,0.000155,0.00077,0.101,0.498,99.019,0.802,0.09,0.0,0.64,0.23,0.05,pop
0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,-0.9402,0.1,0.1,0.21,0.17,0.43,rap
0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0.9977,0.68,0.0,0.0,0.05,0.27,rock
0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,-0.9731,0.07,0.0,0.14,0.57,0.21,rock
0.877,0.637,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,0.9819,0.17,0.03,0.13,0.37,0.3,pop
0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046,-0.9574,0.26,0.08,0.28,0.18,0.21,rock
0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,-0.92,0.07,0.11,0.11,0.43,0.29,pop
0.802,0.785,-4.781,0.207,0.14,0.0,0.123,0.435,99.998,-0.9931,0.09,0.05,0.34,0.3,0.23,rap
0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,-0.8163,0.11,0.06,0.27,0.35,0.21,rap
0.634,0.526,-7.881,0.0333,0.339,0.0,0.257,0.623,90.087,-0.9688,0.03,0.06,0.23,0.49,0.2,pop
0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,0.7041,0.13,0.07,0.2,0.3,0.3,rap
0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,-0.7748,0.0,0.05,0.26,0.05,0.63,rock
0.546,0.814,-5.146,0.0314,0.023,0.0,0.0972,0.146,104.98,0.8817,0.14,0.1,0.05,0.24,0.48,rock
0.888,0.632,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,-0.7269,0.14,0.05,0.24,0.33,0.24,rap
0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,0.9982,0.05,0.05,0.14,0.33,0.43,rock
0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,0.9371,0.2,0.06,0.14,0.43,0.17,rap
0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,-0.0644,0.0,0.08,0.46,0.23,0.23,rock
0.459,0.427,-7.734,0.0267,0.114,0.0,0.168,0.354,139.902,0.8584,0.18,0.09,0.18,0.27,0.27,rock
0.649,0.647,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,-0.7684,0.31,0.0,0.54,0.08,0.08,pop
0.74,0.783,-5.367,0.0427,0.0297,0.000308,0.123,0.812,100.011,0.4404,0.6,0.0,0.0,0.2,0.2,pop
0.925,0.659,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,0.5591,0.0,0.0,0.33,0.44,0.22,rap
0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,0.765,0.22,0.12,0.06,0.44,0.16,rock
0.587,0.767,-5.713,0.0449,0.225,0.0,0.112,0.664,100.38,0.9246,0.27,0.05,0.18,0.32,0.18,rock
0.514,0.898,-6.765,0.0577,0.00488,0.0345,0.0746,0.353,123.067,-0.0644,0.0,0.16,0.2,0.04,0.6,pop
0.66,0.666,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975,0.3749,0.41,0.0,0.25,0.22,0.12,rock
0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,0.9607,0.18,0.12,0.18,0.29,0.24,pop
0.693,0.823,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,0.9205,0.29,0.0,0.21,0.21,0.29,rock
0.868,0.347,-9.529,0.0536,0.308,2e-05,0.11,0.659,110.059,0.9975,0.24,0.12,0.16,0.24,0.24,pop
0.926,0.916,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,-0.9699,0.04,0.04,0.88,0.04,0.0,pop
0.506,0.93,-3.499,0.0675,0.129,0.00682,0.0931,0.305,146.994,0.9816,0.0,0.0,0.08,0.67,0.25,rock
0.728,0.327,-11.596,0.0999,0.0948,0.0,0.103,0.195,100.0,-0.7615,0.0,0.07,0.6,0.33,0.0,rap
0.515,0.876,-3.756,0.0292,0.000932,0.000166,0.136,0.385,145.916,-0.5256,0.06,0.13,0.29,0.35,0.16,rock
0.52,0.768,-3.489,0.359,0.0193,0.00034,0.104,0.398,79.178,-0.9923,0.04,0.11,0.26,0.26,0.34,rap
0.583,0.584,-5.362,0.0314,0.254,0.0,0.123,0.136,140.039,0.7707,0.1,0.17,0.17,0.24,0.31,pop
0.794,0.614,-5.352,0.0467,0.0964,0.0,0.0788,0.663,80.569,0.9337,0.22,0.11,0.07,0.44,0.15,rap
0.816,0.375,-8.053,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,0.974,0.36,0.09,0.09,0.27,0.18,pop
0.682,0.483,-7.718,0.0451,0.00103,0.0,0.159,0.108,84.012,-0.6776,0.07,0.0,0.36,0.14,0.43,rap
0.904,0.813,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,0.1027,0.08,0.11,0.28,0.39,0.14,rap
0.714,0.6,-8.365,0.0876,0.0465,0.0,0.0646,0.504,82.017,0.9971,0.15,0.1,0.41,0.18,0.15,rap
0.675,0.501,-6.183,0.22,0.0541,0.0,0.429,0.532,139.861,0.9982,0.24,0.03,0.22,0.32,0.19,rap
0.568,0.732,-4.896,0.103,0.179,4.92e-06,0.401,0.626,186.048,0.9991,0.42,0.03,0.37,0.16,0.03,rap
0.801,0.682,-5.919,0.225,0.111,1.56e-05,0.109,0.586,123.95,0.9841,0.38,0.0,0.27,0.15,0.19,rap
0.636,0.625,-7.895,0.0277,0.222,5.35e-05,0.119,0.342,93.931,0.1343,0.11,0.06,0.28,0.33,0.22,rock
0.437,0.589,-4.834,0.0331,0.231,0.0,0.0768,0.165,133.631,0.4019,0.0,0.19,0.12,0.38,0.31,pop
0.469,0.955,-4.253,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,-0.9799,0.0,0.32,0.27,0.18,0.23,rock
0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,0.992,0.38,0.0,0.19,0.19,0.24,pop
0.517,0.206,-12.233,0.0421,0.924,0.0,0.118,0.489,80.401,-0.9781,0.09,0.0,0.23,0.23,0.46,rock
0.7,0.538,-5.952,0.045,0.000204,0.0,0.105,0.189,136.518,0.9924,0.37,0.15,0.15,0.22,0.11,rap
0.446,0.701,-4.179,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,-0.8457,0.12,0.21,0.18,0.24,0.26,pop
0.934,0.706,-5.317,0.178,0.0305,0.000121,0.136,0.614,112.962,0.5273,0.15,0.08,0.08,0.38,0.31,rap
0.891,0.439,-7.994,0.428,0.0351,0.0,0.0932,0.622,77.499,-0.918,0.07,0.11,0.44,0.24,0.13,rap
